timestamp,animal_id,species,forest,latitude,longitude,location_status,heart_rate,temperature,motion_detected,motion_type,episode_start_time,episode_end_time,behavior_duration_hours
05-01-2024 04:37,A004,Leopard,Nyungwe,-1.938632048,30.04401953,OK,40,39.6,No,Stationary,05-01-2024 04:37,05-01-2024 06:16,1.65
05-01-2024 04:42,A004,Leopard,Nyungwe,-1.938771386,30.04377564,OK,42,39.56,No,Stationary,05-01-2024 04:42,05-01-2024 05:11,0.48
05-01-2024 04:42,A004,Leopard,Yellowstone,-1.948536642,30.04088854,OK,65,35.37,Yes,Walking,05-01-2024 04:42,05-01-2024 05:24,0.7
05-01-2024 04:47,A004,Leopard,Yellowstone,-1.948544349,30.04097611,OK,61,35.74,Yes,Walking,05-01-2024 04:47,05-01-2024 06:38,1.85
05-01-2024 04:47,A004,Leopard,Nyungwe,-1.938851929,30.043627,OK,41,39.49,No,Stationary,05-01-2024 04:47,05-01-2024 05:14,0.45
05-01-2024 04:52,A004,Leopard,Nyungwe,-1.938492126,30.04399183,OK,40,39.67,No,Stationary,05-01-2024 04:52,05-01-2024 06:46,1.9
05-01-2024 04:52,A004,Leopard,Yellowstone,-1.948765248,30.04079669,OK,61,35.5,Yes,Walking,05-01-2024 04:52,05-01-2024 06:38,1.77
05-01-2024 04:57,A004,Leopard,Yellowstone,-1.948618343,30.04059652,OK,65,35.65,Yes,Walking,05-01-2024 04:57,05-01-2024 05:22,0.42
05-01-2024 04:57,A004,Leopard,Nyungwe,-1.938508685,30.04375805,OK,40,39.21,No,Stationary,05-01-2024 04:57,05-01-2024 06:50,1.88
05-01-2024 05:02,A004,Leopard,Yellowstone,-1.948619274,30.04077832,OK,65,35.57,Yes,Walking,05-01-2024 05:02,05-01-2024 06:46,1.73
05-01-2024 05:02,A004,Leopard,Nyungwe,-1.938948047,30.04405514,OK,40,39.12,No,Stationary,05-01-2024 05:02,05-01-2024 05:30,0.47
05-01-2024 05:07,A004,Leopard,Yellowstone,-1.948262572,30.04096625,OK,67,35.33,Yes,Walking,05-01-2024 05:07,05-01-2024 06:13,1.1
05-01-2024 05:07,A004,Leopard,Nyungwe,-1.938756435,30.04400121,OK,40,39.5,No,Stationary,05-01-2024 05:07,05-01-2024 06:05,0.97
05-01-2024 05:12,A004,Leopard,Nyungwe,-1.938459318,30.04408396,OK,42,39.24,No,Stationary,05-01-2024 05:12,05-01-2024 06:26,1.23
05-01-2024 05:17,A004,Leopard,Nyungwe,-1.938771841,30.04400441,OK,41,39.12,No,Stationary,05-01-2024 05:17,05-01-2024 05:43,0.43
05-01-2024 05:22,A004,Leopard,Nyungwe,-1.938559005,30.0439135,OK,40,39.23,No,Stationary,05-01-2024 05:22,05-01-2024 06:46,1.4
05-01-2024 05:27,A004,Leopard,Daintree,-1.948606,30.057446,OK,78,35,No,Stationary,05-01-2024 03:42,05-01-2024 05:27,1.75
05-01-2024 05:32,A004,Leopard,Daintree,-1.948811849,30.05715492,OK,79,34.76,No,Stationary,05-01-2024 05:32,05-01-2024 06:24,0.87
05-01-2024 05:37,A004,Leopard,Daintree,-1.948810582,30.05729145,OK,81,34.72,No,Stationary,05-01-2024 05:37,05-01-2024 05:45,0.13
05-01-2024 05:42,A004,Leopard,Daintree,-1.948497739,30.0573336,OK,76,34.92,No,Stationary,05-01-2024 05:42,05-01-2024 05:57,0.25
05-01-2024 05:47,A004,Leopard,Daintree,-1.948898616,30.0574175,OK,78,35.01,No,Stationary,05-01-2024 05:47,05-01-2024 06:12,0.42
05-01-2024 05:52,A004,Leopard,Daintree,-1.948780125,30.05774035,OK,75,35.16,No,Stationary,05-01-2024 05:52,05-01-2024 07:40,1.8
05-01-2024 05:57,A004,Leopard,Daintree,-1.948867616,30.05735221,OK,78,34.72,No,Stationary,05-01-2024 05:57,05-01-2024 06:29,0.53
05-01-2024 06:02,A004,Leopard,Daintree,-1.948465398,30.05771205,OK,80,35.3,No,Stationary,05-01-2024 06:02,05-01-2024 07:37,1.58
05-01-2024 06:07,A004,Leopard,Daintree,-1.948648258,30.05740912,OK,78,35.12,No,Stationary,05-01-2024 06:07,05-01-2024 07:15,1.13
05-01-2024 06:12,A004,Leopard,Daintree,-1.948344321,30.05773128,OK,77,35.18,No,Stationary,05-01-2024 06:12,05-01-2024 07:00,0.8
05-01-2024 06:17,A004,Leopard,Daintree,-1.948565322,30.05723782,OK,79,35.09,No,Stationary,05-01-2024 06:17,05-01-2024 08:14,1.95
05-01-2024 06:22,A004,Leopard,Daintree,-1.948544474,30.05741076,OK,77,35.12,No,Stationary,05-01-2024 06:22,05-01-2024 07:25,1.05
05-01-2024 06:27,A004,Leopard,Daintree,-1.954342,30.053707,OK,61,39.7,Yes,Walking,05-01-2024 06:27,05-01-2024 06:27,0
05-01-2024 06:27,A004,Leopard,Daintree,-1.948460301,30.05758246,OK,79,35.07,No,Stationary,05-01-2024 06:27,05-01-2024 06:55,0.47
05-01-2024 06:32,A004,Leopard,Daintree,-1.95410362,30.05376918,OK,61,39.68,Yes,Walking,05-01-2024 06:32,05-01-2024 07:10,0.63
05-01-2024 06:32,A004,Leopard,Daintree,-1.948847015,30.05761458,OK,81,35.25,No,Stationary,05-01-2024 06:32,05-01-2024 07:54,1.37
05-01-2024 06:37,A004,Leopard,Daintree,-1.954471268,30.05355556,OK,62,39.79,Yes,Walking,05-01-2024 06:37,05-01-2024 08:24,1.78
05-01-2024 06:37,A004,Leopard,Daintree,-1.948420319,30.05767469,OK,75,35.29,No,Stationary,05-01-2024 06:37,05-01-2024 07:44,1.12
05-01-2024 06:42,A004,Leopard,Daintree,-1.948493233,30.05720399,OK,81,35.07,No,Stationary,05-01-2024 06:42,05-01-2024 08:11,1.48
05-01-2024 06:42,A004,Leopard,Daintree,-1.954287462,30.05358257,OK,62,39.87,Yes,Walking,05-01-2024 06:42,05-01-2024 07:40,0.97
05-01-2024 06:47,A004,Leopard,Daintree,-1.95432294,30.05357799,OK,64,39.62,Yes,Walking,05-01-2024 06:47,05-01-2024 07:42,0.92
05-01-2024 06:47,A004,Leopard,Daintree,-1.948627333,30.0574932,OK,75,35.28,No,Stationary,05-01-2024 06:47,05-01-2024 08:15,1.47
05-01-2024 06:52,A004,Leopard,Daintree,-1.954461229,30.05350738,OK,60,39.73,Yes,Walking,05-01-2024 06:52,05-01-2024 08:30,1.63
05-01-2024 06:52,A004,Leopard,Daintree,-1.948792273,30.05732842,OK,75,34.96,No,Stationary,05-01-2024 06:52,05-01-2024 07:46,0.9
05-01-2024 06:57,A004,Leopard,Daintree,-1.954382404,30.05364484,OK,61,39.41,Yes,Walking,05-01-2024 06:57,05-01-2024 07:03,0.1
05-01-2024 06:57,A004,Leopard,Daintree,-1.948695376,30.05726224,OK,80,35.04,No,Stationary,05-01-2024 06:57,05-01-2024 07:58,1.02
05-01-2024 07:02,A004,Leopard,Daintree,-1.948458953,30.05774214,OK,77,35.24,No,Stationary,05-01-2024 07:02,05-01-2024 07:56,0.9
05-01-2024 07:02,A004,Leopard,Daintree,-1.95435403,30.05350736,OK,64,39.45,Yes,Walking,05-01-2024 07:02,05-01-2024 08:19,1.28
05-01-2024 07:07,A004,Leopard,Daintree,-1.954616509,30.05376854,OK,58,39.86,Yes,Walking,05-01-2024 07:07,05-01-2024 08:44,1.62
05-01-2024 07:07,A004,Leopard,Daintree,-1.948753651,30.05731591,OK,80,34.99,No,Stationary,05-01-2024 07:07,05-01-2024 08:25,1.3
05-01-2024 07:12,A004,Leopard,Daintree,-1.954130496,30.05383403,OK,62,39.98,Yes,Walking,05-01-2024 07:12,05-01-2024 08:36,1.4
05-01-2024 07:17,A004,Leopard,Daintree,-1.954402717,30.05373435,OK,64,39.56,Yes,Walking,05-01-2024 07:17,05-01-2024 08:06,0.82
05-01-2024 07:22,A004,Leopard,Daintree,-1.954055238,30.05375468,OK,63,39.43,Yes,Walking,05-01-2024 07:22,05-01-2024 08:22,1
05-01-2024 07:27,A004,Leopard,Daintree,-1.95443087,30.05363986,OK,63,39.78,Yes,Walking,05-01-2024 07:27,05-01-2024 07:46,0.32
05-01-2024 07:32,A004,Leopard,Daintree,-1.954496547,30.05368417,OK,61,39.88,Yes,Walking,05-01-2024 07:32,05-01-2024 08:19,0.78
05-01-2024 07:37,A004,Leopard,Daintree,-1.954599405,30.05398121,OK,63,39.76,Yes,Walking,05-01-2024 07:37,05-01-2024 08:50,1.22
05-01-2024 07:42,A004,Leopard,Daintree,-1.954636033,30.05354812,OK,64,39.6,Yes,Walking,05-01-2024 07:42,05-01-2024 09:08,1.43
05-01-2024 07:47,A004,Leopard,Daintree,-1.954458267,30.05400419,OK,59,39.7,Yes,Walking,05-01-2024 07:47,05-01-2024 08:54,1.12
05-01-2024 07:52,A004,Leopard,Daintree,-1.954478742,30.05359313,OK,58,39.78,Yes,Walking,05-01-2024 07:52,05-01-2024 08:01,0.15
05-01-2024 07:57,A004,Leopard,Daintree,-1.954573062,30.05367597,OK,63,39.76,Yes,Walking,05-01-2024 07:57,05-01-2024 08:14,0.28
05-01-2024 08:02,A004,Leopard,Daintree,-1.954259344,30.05356243,OK,59,40,Yes,Walking,05-01-2024 08:02,05-01-2024 08:49,0.78
05-01-2024 08:07,A004,Leopard,Daintree,-1.954182641,30.05348893,OK,63,39.48,Yes,Walking,05-01-2024 08:07,05-01-2024 09:44,1.62
05-01-2024 13:59,A004,Leopard,Amazon,-1.946703,30.058352,OK,107,38,No,Stationary,05-01-2024 13:59,05-01-2024 13:59,0
05-01-2024 14:04,A004,Leopard,Amazon,-1.946775301,30.05805943,OK,106,38.25,No,Stationary,05-01-2024 14:04,05-01-2024 16:00,1.93
05-01-2024 14:09,A004,Leopard,Amazon,-1.946983729,30.05811988,OK,104,38.13,No,Stationary,05-01-2024 14:09,05-01-2024 14:22,0.22
05-01-2024 14:14,A004,Leopard,Amazon,-1.946458616,30.05862726,OK,109,38.19,No,Stationary,05-01-2024 14:14,05-01-2024 15:41,1.45
05-01-2024 14:19,A004,Leopard,Amazon,-1.94670542,30.05841121,OK,105,37.7,No,Stationary,05-01-2024 14:19,05-01-2024 15:31,1.2
05-01-2024 14:24,A004,Leopard,Amazon,-1.946550646,30.05834851,OK,110,37.87,No,Stationary,05-01-2024 14:24,05-01-2024 15:48,1.4
05-01-2024 14:29,A004,Leopard,Amazon,-1.94690083,30.05820391,OK,106,37.79,No,Stationary,05-01-2024 14:29,05-01-2024 14:56,0.45
05-01-2024 14:34,A004,Leopard,Amazon,-1.946834721,30.0582139,OK,107,37.81,No,Stationary,05-01-2024 14:34,05-01-2024 15:43,1.15
05-01-2024 14:39,A004,Leopard,Amazon,-1.946588628,30.0585099,OK,104,38.16,No,Stationary,05-01-2024 14:39,05-01-2024 15:43,1.07
05-01-2024 14:44,A004,Leopard,Amazon,-1.946518669,30.05833985,OK,108,38.25,No,Stationary,05-01-2024 14:44,05-01-2024 14:50,0.1
05-01-2024 14:49,A004,Leopard,Amazon,-1.94676703,30.05818388,OK,104,38.26,No,Stationary,05-01-2024 14:49,05-01-2024 16:13,1.4
05-01-2024 14:54,A004,Leopard,Amazon,-1.946515652,30.05837552,OK,109,37.84,No,Stationary,05-01-2024 14:54,05-01-2024 15:51,0.95
05-01-2024 14:59,A004,Leopard,Amazon,-1.946699765,30.05860744,OK,107,38.09,No,Stationary,05-01-2024 14:59,05-01-2024 16:03,1.07
05-01-2024 15:04,A004,Leopard,Amazon,-1.946840988,30.05834588,OK,104,38.07,No,Stationary,05-01-2024 15:04,05-01-2024 15:49,0.75
05-01-2024 15:09,A004,Leopard,Amazon,-1.946547706,30.05856085,OK,106,37.84,No,Stationary,05-01-2024 15:09,05-01-2024 16:04,0.92
05-01-2024 15:14,A004,Leopard,Amazon,-1.946413062,30.05820865,OK,104,37.73,No,Stationary,05-01-2024 15:14,05-01-2024 15:47,0.55
05-01-2024 15:19,A004,Leopard,Amazon,-1.946529462,30.05834964,OK,105,38.14,No,Stationary,05-01-2024 15:19,05-01-2024 16:01,0.7
05-01-2024 15:24,A004,Leopard,Amazon,-1.946699122,30.0581445,OK,106,38.22,No,Stationary,05-01-2024 15:24,05-01-2024 15:47,0.38
05-01-2024 15:29,A004,Leopard,Amazon,-1.946612318,30.05816013,OK,110,38.2,No,Stationary,05-01-2024 15:29,05-01-2024 16:19,0.83
05-01-2024 15:34,A004,Leopard,Amazon,-1.946565905,30.05828696,OK,108,38.1,No,Stationary,05-01-2024 15:34,05-01-2024 16:57,1.38
05-01-2024 15:39,A004,Leopard,Amazon,-1.946509951,30.05833602,OK,107,38.04,No,Stationary,05-01-2024 15:39,05-01-2024 16:25,0.77
05-01-2024 21:49,A004,Leopard,Sundarbans,-1.949691,30.051128,OK,78,36.4,Yes,Walking,05-01-2024 21:49,05-01-2024 21:49,0
05-01-2024 21:54,A004,Leopard,Sundarbans,-1.949974927,30.05083369,OK,76,36.25,Yes,Walking,05-01-2024 21:54,05-01-2024 22:33,0.65
05-01-2024 21:59,A004,Leopard,Sundarbans,-1.949867791,30.05110956,OK,77,36.43,Yes,Walking,05-01-2024 21:59,05-01-2024 23:01,1.03
05-01-2024 22:04,A004,Leopard,Sundarbans,-1.949402096,30.05123361,OK,79,36.13,Yes,Walking,05-01-2024 22:04,05-01-2024 23:29,1.42
05-01-2024 22:09,A004,Leopard,Sundarbans,-1.949678691,30.05100694,OK,77,36.65,Yes,Walking,05-01-2024 22:09,05-01-2024 23:45,1.6
05-01-2024 22:14,A004,Leopard,Sundarbans,-1.949604249,30.05103552,OK,80,36.56,Yes,Walking,05-01-2024 22:14,05-01-2024 23:27,1.22
05-01-2024 22:19,A004,Leopard,Sundarbans,-1.949747972,30.05104595,OK,75,36.26,Yes,Walking,05-01-2024 22:19,05-01-2024 22:54,0.58
05-01-2024 22:24,A004,Leopard,Sundarbans,-1.94963249,30.05110455,OK,76,36.3,Yes,Walking,05-01-2024 22:24,06-01-2024 00:04,1.67
05-01-2024 22:29,A004,Leopard,Sundarbans,-1.949392542,30.05117192,OK,81,36.12,Yes,Walking,05-01-2024 22:29,05-01-2024 23:03,0.57
05-01-2024 22:34,A004,Leopard,Sundarbans,-1.949429879,30.05089588,OK,75,36.23,Yes,Walking,05-01-2024 22:34,05-01-2024 22:53,0.32
05-01-2024 22:39,A004,Leopard,Sundarbans,-1.94986546,30.05132495,OK,75,36.13,Yes,Walking,05-01-2024 22:39,05-01-2024 22:44,0.08
05-01-2024 22:44,A004,Leopard,Sundarbans,-1.949601795,30.05085179,OK,80,36.2,Yes,Walking,05-01-2024 22:44,05-01-2024 23:18,0.57
05-01-2024 22:49,A004,Leopard,Sundarbans,-1.949413558,30.05107333,OK,75,36.21,Yes,Walking,05-01-2024 22:49,05-01-2024 23:36,0.78
05-01-2024 22:54,A004,Leopard,Sundarbans,-1.949543027,30.05132622,OK,78,36.32,Yes,Walking,05-01-2024 22:54,05-01-2024 23:11,0.28
05-01-2024 22:59,A004,Leopard,Sundarbans,-1.949646217,30.05125522,OK,75,36.29,Yes,Walking,05-01-2024 22:59,05-01-2024 23:12,0.22
05-01-2024 23:04,A004,Leopard,Sundarbans,-1.949789738,30.05112354,OK,76,36.43,Yes,Walking,05-01-2024 23:04,05-01-2024 23:54,0.83
05-01-2024 23:09,A004,Leopard,Sundarbans,-1.949929272,30.05135142,OK,80,36.59,Yes,Walking,05-01-2024 23:09,06-01-2024 00:11,1.03
05-01-2024 23:14,A004,Leopard,Sundarbans,-1.949906473,30.05100123,OK,75,36.58,Yes,Walking,05-01-2024 23:14,06-01-2024 00:57,1.72
05-01-2024 23:19,A004,Leopard,Sundarbans,-1.949902343,30.05122279,OK,80,36.11,Yes,Walking,05-01-2024 23:19,06-01-2024 00:11,0.87
05-01-2024 23:24,A004,Leopard,Sundarbans,-1.949546936,30.0509125,OK,76,36.31,Yes,Walking,05-01-2024 23:24,05-01-2024 23:29,0.08
05-01-2024 23:29,A004,Leopard,Sundarbans,-1.949783045,30.05089158,OK,75,36.62,Yes,Walking,05-01-2024 23:29,06-01-2024 01:14,1.75
06-01-2024 03:41,A004,Leopard,Congo Basin,-1.942652,30.040399,OK,62,38.2,No,Stationary,06-01-2024 03:41,06-01-2024 03:41,0
06-01-2024 03:46,A004,Leopard,Congo Basin,-1.942419529,30.04038952,OK,60,38,No,Stationary,06-01-2024 03:46,06-01-2024 03:53,0.12
06-01-2024 03:51,A004,Leopard,Congo Basin,-1.942774489,30.04048646,OK,63,38.42,No,Stationary,06-01-2024 03:51,06-01-2024 04:34,0.72
06-01-2024 03:56,A004,Leopard,Congo Basin,-1.942366484,30.0402991,OK,63,38.03,No,Stationary,06-01-2024 03:56,06-01-2024 05:13,1.28
06-01-2024 04:01,A004,Leopard,Congo Basin,-1.942410999,30.04056088,OK,63,38.18,No,Stationary,06-01-2024 04:01,06-01-2024 05:05,1.07
06-01-2024 04:06,A004,Leopard,Congo Basin,-1.942355404,30.04060757,OK,65,38.25,No,Stationary,06-01-2024 04:06,06-01-2024 04:13,0.12
06-01-2024 04:11,A004,Leopard,Congo Basin,-1.942402738,30.04060264,OK,64,38.45,No,Stationary,06-01-2024 04:11,06-01-2024 05:32,1.35
06-01-2024 04:16,A004,Leopard,Congo Basin,-1.942523667,30.04018512,OK,63,37.98,No,Stationary,06-01-2024 04:16,06-01-2024 05:27,1.18
06-01-2024 04:21,A004,Leopard,Congo Basin,-1.942908414,30.04041863,OK,59,38.31,No,Stationary,06-01-2024 04:21,06-01-2024 05:21,1
06-01-2024 04:26,A004,Leopard,Congo Basin,-1.942417322,30.04021333,OK,64,38.03,No,Stationary,06-01-2024 04:26,06-01-2024 05:45,1.32
06-01-2024 04:31,A004,Leopard,Congo Basin,-1.942608454,30.04059651,OK,59,38.38,No,Stationary,06-01-2024 04:31,06-01-2024 05:57,1.43
06-01-2024 04:36,A004,Leopard,Congo Basin,-1.942376995,30.04057059,OK,65,38.3,No,Stationary,06-01-2024 04:36,06-01-2024 04:57,0.35
06-01-2024 04:41,A004,Leopard,Congo Basin,-1.9427086,30.04043362,OK,61,38.29,No,Stationary,06-01-2024 04:41,06-01-2024 05:04,0.38
06-01-2024 04:46,A004,Leopard,Congo Basin,-1.942747626,30.04064405,OK,62,38.41,No,Stationary,06-01-2024 04:46,06-01-2024 05:15,0.48
06-01-2024 04:51,A004,Leopard,Congo Basin,-1.942544063,30.04011295,OK,60,37.97,No,Stationary,06-01-2024 04:51,06-01-2024 06:31,1.67
06-01-2024 04:56,A004,Leopard,Congo Basin,-1.942736824,30.04050431,OK,61,38.45,No,Stationary,06-01-2024 04:56,06-01-2024 05:09,0.22
06-01-2024 05:01,A004,Leopard,Congo Basin,-1.942653704,30.04020104,OK,65,37.94,No,Stationary,06-01-2024 05:01,06-01-2024 05:06,0.08
06-01-2024 05:06,A004,Leopard,Congo Basin,-1.942601408,30.04012109,OK,60,37.97,No,Stationary,06-01-2024 05:06,06-01-2024 06:04,0.97
06-01-2024 05:11,A004,Leopard,Congo Basin,-1.942470767,30.04054453,OK,62,38.14,No,Stationary,06-01-2024 05:11,06-01-2024 05:36,0.42
06-01-2024 05:16,A004,Leopard,Congo Basin,-1.942792941,30.04021412,OK,65,38.12,No,Stationary,06-01-2024 05:16,06-01-2024 06:25,1.15
06-01-2024 05:21,A004,Leopard,Congo Basin,-1.942453367,30.04050544,OK,64,38.04,No,Stationary,06-01-2024 05:21,06-01-2024 07:04,1.72
06-01-2024 09:17,A004,Leopard,Amazon,-1.944031,30.047508,OK,85,39.1,No,Stationary,06-01-2024 03:41,06-01-2024 09:17,5.6
06-01-2024 09:22,A004,Leopard,Amazon,-1.943962108,30.04755452,OK,84,38.94,No,Stationary,06-01-2024 09:22,06-01-2024 10:10,0.8
06-01-2024 09:27,A004,Leopard,Amazon,-1.943902786,30.04764045,OK,85,39.24,No,Stationary,06-01-2024 09:27,06-01-2024 10:39,1.2
06-01-2024 09:32,A004,Leopard,Amazon,-1.944325975,30.04744902,OK,88,38.94,No,Stationary,06-01-2024 09:32,06-01-2024 09:38,0.1
06-01-2024 09:37,A004,Leopard,Amazon,-1.94379734,30.04748906,OK,86,39.35,No,Stationary,06-01-2024 09:37,06-01-2024 10:22,0.75
06-01-2024 09:42,A004,Leopard,Amazon,-1.943751472,30.0475126,OK,83,38.82,No,Stationary,06-01-2024 09:42,06-01-2024 09:49,0.12
06-01-2024 09:47,A004,Leopard,Amazon,-1.944233242,30.04753003,OK,82,39.19,No,Stationary,06-01-2024 09:47,06-01-2024 11:46,1.98
06-01-2024 09:52,A004,Leopard,Amazon,-1.944098166,30.04762039,OK,83,39.26,No,Stationary,06-01-2024 09:52,06-01-2024 10:04,0.2
06-01-2024 09:57,A004,Leopard,Amazon,-1.943862902,30.04769003,OK,82,38.84,No,Stationary,06-01-2024 09:57,06-01-2024 11:35,1.63
06-01-2024 10:02,A004,Leopard,Amazon,-1.944025769,30.04731332,OK,86,39.27,No,Stationary,06-01-2024 10:02,06-01-2024 10:30,0.47
06-01-2024 10:07,A004,Leopard,Amazon,-1.944171818,30.04746739,OK,86,39.37,No,Stationary,06-01-2024 10:07,06-01-2024 10:39,0.53
06-01-2024 10:12,A004,Leopard,Amazon,-1.944161346,30.04759049,OK,87,39.28,No,Stationary,06-01-2024 10:12,06-01-2024 11:27,1.25
06-01-2024 10:17,A004,Leopard,Amazon,-1.944082205,30.04753319,OK,83,39.06,No,Stationary,06-01-2024 10:17,06-01-2024 11:46,1.48
06-01-2024 10:22,A004,Leopard,Amazon,-1.944307811,30.04761703,OK,87,39.3,No,Stationary,06-01-2024 10:22,06-01-2024 12:12,1.83
06-01-2024 10:27,A004,Leopard,Amazon,-1.943920492,30.04758421,OK,87,39.03,No,Stationary,06-01-2024 10:27,06-01-2024 10:49,0.37
06-01-2024 10:32,A004,Leopard,Amazon,-1.944314666,30.04758453,OK,84,38.85,No,Stationary,06-01-2024 10:32,06-01-2024 11:23,0.85
06-01-2024 10:37,A004,Leopard,Amazon,-1.943905186,30.04738499,OK,82,39.08,No,Stationary,06-01-2024 10:37,06-01-2024 12:32,1.92
06-01-2024 10:42,A004,Leopard,Amazon,-1.94392398,30.04759687,OK,82,39.23,No,Stationary,06-01-2024 10:42,06-01-2024 11:39,0.95
06-01-2024 10:47,A004,Leopard,Amazon,-1.944107497,30.04741272,OK,87,39.18,No,Stationary,06-01-2024 10:47,06-01-2024 11:34,0.78
06-01-2024 10:52,A004,Leopard,Amazon,-1.944073014,30.04763704,OK,86,38.94,No,Stationary,06-01-2024 10:52,06-01-2024 12:25,1.55
06-01-2024 10:57,A004,Leopard,Amazon,-1.944034541,30.0476365,OK,88,39.23,No,Stationary,06-01-2024 10:57,06-01-2024 11:34,0.62
06-01-2024 14:43,A004,Leopard,Yellowstone,-1.963588,30.038328,OK,81,37.5,Yes,Walking,06-01-2024 14:43,06-01-2024 14:43,0
06-01-2024 14:48,A004,Leopard,Yellowstone,-1.96351415,30.03810039,OK,79,37.62,Yes,Walking,06-01-2024 14:48,06-01-2024 15:47,0.98
06-01-2024 14:53,A004,Leopard,Yellowstone,-1.963846582,30.03862596,OK,84,37.4,Yes,Walking,06-01-2024 14:53,06-01-2024 15:05,0.2
06-01-2024 14:58,A004,Leopard,Yellowstone,-1.963530907,30.03840548,OK,81,37.53,Yes,Walking,06-01-2024 14:58,06-01-2024 15:11,0.22
06-01-2024 15:03,A004,Leopard,Yellowstone,-1.963463357,30.03844365,OK,78,37.77,Yes,Walking,06-01-2024 15:03,06-01-2024 16:07,1.07
06-01-2024 15:08,A004,Leopard,Yellowstone,-1.963705455,30.03835974,OK,79,37.69,Yes,Walking,06-01-2024 15:08,06-01-2024 16:24,1.27
06-01-2024 15:13,A004,Leopard,Yellowstone,-1.963472306,30.03826976,OK,79,37.56,Yes,Walking,06-01-2024 15:13,06-01-2024 17:05,1.87
06-01-2024 15:18,A004,Leopard,Yellowstone,-1.963877525,30.03834247,OK,81,37.22,Yes,Walking,06-01-2024 15:18,06-01-2024 17:06,1.8
06-01-2024 15:23,A004,Leopard,Yellowstone,-1.963836484,30.03815396,OK,80,37.42,Yes,Walking,06-01-2024 15:23,06-01-2024 17:11,1.8
06-01-2024 15:28,A004,Leopard,Yellowstone,-1.96346121,30.03809417,OK,82,37.26,Yes,Walking,06-01-2024 15:28,06-01-2024 15:33,0.08
06-01-2024 15:33,A004,Leopard,Yellowstone,-1.963728436,30.03829932,OK,78,37.23,Yes,Walking,06-01-2024 15:33,06-01-2024 16:32,0.98
06-01-2024 15:38,A004,Leopard,Yellowstone,-1.963456229,30.03840106,OK,84,37.39,Yes,Walking,06-01-2024 15:38,06-01-2024 16:09,0.52
06-01-2024 15:43,A004,Leopard,Yellowstone,-1.96365202,30.03815202,OK,84,37.7,Yes,Walking,06-01-2024 15:43,06-01-2024 16:07,0.4
06-01-2024 15:48,A004,Leopard,Yellowstone,-1.963573253,30.03859438,OK,83,37.46,Yes,Walking,06-01-2024 15:48,06-01-2024 15:55,0.12
06-01-2024 15:53,A004,Leopard,Yellowstone,-1.963774013,30.03814898,OK,79,37.29,Yes,Walking,06-01-2024 15:53,06-01-2024 16:55,1.03
06-01-2024 15:58,A004,Leopard,Yellowstone,-1.963435281,30.03824093,OK,83,37.28,Yes,Walking,06-01-2024 15:58,06-01-2024 17:11,1.22
06-01-2024 16:03,A004,Leopard,Yellowstone,-1.963885732,30.03847924,OK,82,37.43,Yes,Walking,06-01-2024 16:03,06-01-2024 16:59,0.93
06-01-2024 16:08,A004,Leopard,Yellowstone,-1.963507691,30.03858287,OK,82,37.75,Yes,Walking,06-01-2024 16:08,06-01-2024 18:00,1.87
06-01-2024 16:13,A004,Leopard,Yellowstone,-1.963326918,30.03847101,OK,78,37.45,Yes,Walking,06-01-2024 16:13,06-01-2024 17:39,1.43
06-01-2024 16:18,A004,Leopard,Yellowstone,-1.963589977,30.03830721,OK,84,37.5,Yes,Walking,06-01-2024 16:18,06-01-2024 17:49,1.52
06-01-2024 16:23,A004,Leopard,Yellowstone,-1.963491841,30.03808641,OK,79,37.33,Yes,Walking,06-01-2024 16:23,06-01-2024 17:32,1.15
06-01-2024 19:51,A004,Leopard,Nyungwe,-1.956142,30.052353,OK,67,37.7,Yes,Running,06-01-2024 19:51,06-01-2024 19:51,1.693679941
06-01-2024 19:56,A004,Leopard,Nyungwe,-1.956070495,30.05236012,OK,70,37.81,Yes,Running,06-01-2024 19:56,06-01-2024 21:23,1.45
06-01-2024 20:01,A004,Leopard,Nyungwe,-1.955977267,30.05228077,OK,67,37.69,Yes,Running,06-01-2024 20:01,06-01-2024 20:18,0.28
06-01-2024 20:06,A004,Leopard,Nyungwe,-1.95619879,30.0523847,OK,70,37.84,Yes,Running,06-01-2024 20:06,06-01-2024 20:47,0.68
06-01-2024 20:11,A004,Leopard,Nyungwe,-1.956164025,30.05228982,OK,66,37.78,Yes,Running,06-01-2024 20:11,06-01-2024 21:30,1.32
06-01-2024 20:16,A004,Leopard,Nyungwe,-1.956027938,30.05244001,OK,70,37.87,Yes,Running,06-01-2024 20:16,06-01-2024 21:52,1.6
06-01-2024 20:21,A004,Leopard,Nyungwe,-1.956215103,30.05215543,OK,67,37.55,Yes,Running,06-01-2024 20:21,06-01-2024 21:59,1.63
06-01-2024 20:26,A004,Leopard,Nyungwe,-1.956253721,30.05250787,OK,69,37.47,Yes,Running,06-01-2024 20:26,06-01-2024 21:27,1.02
06-01-2024 20:31,A004,Leopard,Nyungwe,-1.956002494,30.05255541,OK,68,37.68,Yes,Running,06-01-2024 20:31,06-01-2024 21:43,1.2
06-01-2024 20:36,A004,Leopard,Nyungwe,-1.956000572,30.05250776,OK,69,37.55,Yes,Running,06-01-2024 20:36,06-01-2024 20:58,0.37
